,_id,product_name,review_content,review_date,review_star,review_writer
10,6511605641ecef914dbd161c,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 성능 보통이에요 유통기한 기한이 넉넉해요
남편이랑 같이 먹을려고 구매했어요 피곤함에 효과가 있다고 하여 먹어보려고요  아직 큰 효과는 못 느끼지만 꾸준히 먹다보면 효과가 있겠지요~~  가격대가 있긴하지만 건강을 위해 먹어보려구요
상세보기",2021.05.16,4,dok8**
11,6511605641ecef914dbd161d,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 맛 보통이에요 유통기한 기한이 넉넉해요
브리오에서 나오는 영양제들은 워낙 유명하고 좋은평들이 많아 믿고 먹는 제품들이여서 체험단 제품 선택에 전혀 고민없이 골랐습니다. 8종의 비타민b가 한알에 다 들어있고 해당 제품은 고함량 비타민b군이라 수용성 비타민입니다. 수용성 비타민은 섭취했을때 필요한 만큼만 쓰이고 나머지는 몸밖으로 배출이 됩니다. 반대로 지용성은 섭취하는대로 몸안에서 축척이 됩니다. 그래서 수용성이 지용성보다 안전한거죠. 크기가 커서 먹기 불편하신 분들은 한알마다 절취선이 있기때문에 커트해서 아침 저녁으로 나눠 먹어도 좋을거 같습니다. 비타민b는 피로회복이나 피부 건강에 효과가 좋다고 알려줘있죠. 단당류를 많이 섭취하는 식습관 때문에 비타민b 소모가 많아 영양제로 부충해주는 것이 좋다고 합니다. 실제로 2주 정도 복용해보니 피로감이 확실히 덜 듭니다. 이번 역대급 폭염에도 체력과 활력에 효과를 본것같습니다. 브리오 제품은 캐나다에서 완제품으로 들어와서 정말 안전하기 때문에 브랜드자체를 믿고 복용하셔도 될듯합니다. 3달분이기때문에 앞으로도 꾸준히 복용하려고 합니다. 체험단 자격으로 제품 리뷰를 작성했지만 다 복용하고 나면 구매의사 100%입니다. 피로를 많이 그끼시거나 체력적으로 문제가 있다고 느끼시는 분들께 도움이 될만한 제품입니다.
더보기
상세보기
상세보기
상세보기
상세보기",2018.09.01,5,하프
12,6511605641ecef914dbd161e,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 성능 성능이 뛰어나요 유통기한 기한이 넉넉해요
호모시스테인 수치때문에 B군 함량이 높은 제품을 찾고 있었는데 이 제품이 눈에 들어왔네요.
개별포장이라 오염도 덜할듯해요. 기존 먹던 영양제에서 한번 갈아타보려구요.
한달정도 후에 검사가 있는데, 효과 보여지면 계속 주문해서 먹을 예정입니다.
상세보기
상세보기",2022.06.16,5,love***
13,6511605641ecef914dbd161f,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 맛 보통이에요 유통기한 기한이 넉넉해요
이번에 또 체험단에선정되어서 브리오비타민B컴플렉스150을받아보았습니다. 평소에 신랑이 체력소모가 많은일을하보니 입안에구내염을달고 살고 피로감을 많이 느끼던중 마침 좋은기회가 되어서 고함량 비타민을 신청하게되었습니다. 고함량 비타민이라 완전 좋아요 비타민B1.B2.B6.B12.니이아산 판토텐산 비오틴 엽산등 정말 요 알약하나로 필요한 비타민성분이 다들어있어서 좋으네요 아기를준비중이라서 엽산도 꾸준히 챙겨먹고있었는데 한알로 같이 복용할수있는것 또한 맘에듭니다.알약이 다른것에비해 아주조금크긴한데요 목에서 안넘어갈정도는 아니니깐.. 진공으로 개별포장되어서 습기와산소를 완전히 차단해서 내용물이 산화되는것을 방지해준다니.위생적이고 변질우려없이 안전하게 복용할수 있어서 좋은것같구요.합성착향료 합성감미료 지방 나트륨이 없는것 또한굿~~!! 항상 피곤해 하는 신랑에게 딱 필요한비타민 입니다 유통기한도2021년3월까지 넉넉해서 만족스럽고요 참 비타민 이다보니 살짝 올라오는비타민 특유의 냄새가 나고요 소변색이 노랗게 나온다는점~~ 꾸준히 복용하면 효과있으니 다복용후엔 따로 구매할생각입니다.완전 만족스러워요~~ 같이 보내주신 약보관통도 굿~!!
더보기
상세보기
상세보기
상세보기
상세보기",2018.08.16,5,쭈여사뉨
14,6511605641ecef914dbd1620,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 성능 성능이 뛰어나요 유통기한 기한이 넉넉해요
남편이랑 같이 두달 복용해보고 재구매했습니다.
호모시스테인수치가 좀 좋아졌어요.
저는 좀 둔한편이라 영양제효과를 평소 잘 못느낀다고 생각했는데 최근 피재검때문에 이 비타민을 끊었더니 몸이 세상 그렇게 무겁고 피곤할수가 없네요ㅎㅎ
이걸로 봐서는 약효가 분명 있는듯...!^^
모든치약 다 써봤을정도로 치약광인 남편은 브리오치약도 어디서 샀냐고 너무 괜찮대요ㅎ
함께 보내주신 비타민D도 함께 잘먹겠습니다~!
더보기
상세보기",2022.08.18,5,love***
15,6511605641ecef914dbd1621,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 맛 보통이에요 유통기한 기한이 넉넉해요
<배송> 비타민은 본인이 직접 먹을려고도 사지만 저같은 경우에는 선물용으로도 많이 사거든요. 그래서 아무래도 택배가 제일 중요하더라구요. 본받스가 망가지지 않게 본박스 + 뽁뽁이 + 택배박스 이중삼ㅈ ㅇ 포장해주셔서 좋았구요 배송시 꼭 연락달란 ㅇ건 제 요청사항이 아닌데 .. 판매자님깨서 저렇게 써주신게 참 샌스가 느껴지고 좋았습니다. 배송도 빨랐습니다^* <제품> 근 2-3년동안 홍삼. 비타민. 스피루리나. 밀크씨슬 이렇게 브랜드 바꿔가면서 기력 난다는건 계속 먹고있거든요. 가장 몸에서 확 받는다고느껴진건 밀크씨슬 < 스피루리나 순이었어요. 근데 이런 류의 영양제를 먹으면서 약빨이 받을수록 드는 생각이 건강이 근본적으로 ？？아진다기보다는 커피 먹우면 잠안오는거처럼 좀 각성(?)효과가 아닌가 했거든요 ㅋㅋ 이번에도 비타민 고르면서 윤동선수 , 수험생 용이라지만 얼마나 효과가 있을까 싶었는데 일단 이거 먹고나서 잠이 줄었어요. 평소보다 덜 자고 개운한 느낌이 하루이틀이 아니라 지속됩니다. 채력딸리는 분들에게 강추!! 유통기한도 2021년까지로 무쟈게 길어서 굳굳 다만 아쉬운건 알이 쫌 커서 알약못드시는 분은 먹기 어렵다는거. 물론 전 알약 잘먹어서 오히려 하루한번우로 끝난다는개 좋았구요. 이거 먹으면 소변이 진짜 비타민색 ㅎㅎ 배출(?)때문인지 화장실이 좀 더 자주 가고싶은거같은 느낌이 들었습니다 ;; 가격대비 효능이 빵빵하고 특히 영양제 여러가지 챙겨먹는개 번거로운 성장기 학생이나 남자들에게 챙겨주가 좋은 제품같구요. 브리오 자체 팜플렛 넣어주신것ㄷㅎ 전문적인 느낌+브랜드에 대한 홍보 면에서 마음애 들었습니다. 사은품으로 보내주신 약통도 넘 잘쓰고 았어요 ^^ 전반적으로 별 다섯개 만점애 네개반은 줘도 안아까움 품질좋고 마인드는 더좋은 판매자님 흥하새요 (이주간 먹어보고 최대한 채험해본 후 남긴 후기)
더보기
상세보기
상세보기
상세보기
상세보기",2018.09.02,5,tyte**
16,6511605641ecef914dbd1622,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 맛 보통이에요 유통기한 기한이 넉넉해요
저번에 브리오에서 오메가3를 신청했었는데 저한테 잘 맞고 좋은거 같아서 이번에는 비타민B를 신청하게 되었습니다. 비타민B는 비타민C처럼 자주 복용했던 적이 없었는데 피로회복에도 좋고 신체에 꼭 필요한 영양분을 많이 갖고있어서 꼭 섭취해보고 싶었는데 이렇게 좋은 기회를 가지고 체험할 수 있게 되어서 너무 좋습니다. 저는 90정 3개월분을 받았고 신체에 필요한 모든 비타민 B 종류들이 다 들어가있고 하루에 한알만 섭취하면 됩니다. 브리오는 캐나다에서 만들어졌으며 한국에서 수입한거여서 영양제로 유명한 캐나다와 미국에서 만들어져서 더 믿음이 가는거 같아요. 성인뿐만이 아니라 어린이, 노인분들도 먹을 수 있는데 어린이는 반정만 섭취하면 되고 쉽게 먹을 수 있게 알약에 반으로 선이 나뉘어져있어서 먹기 수월합니다. 그리고 정말 신기했던 점은 이걸 받자마자 매일 꾸준히 1알씩 먹고 있는데 소변을 볼때 엄청 레몬같은 노란색으로 바뀌었어여. 근데 이게 박카스나 피로회복제 같은걸 섭취하면 소변이 그런 샛노란색으로 바뀐다고 하더라구요. 이런 것들을 고함량비타민B군이라고 부르는데 이것도 똑같이 합류하고 있는거죠. 이 영양제는 수용성이라서 필요한만큼만 몸에 섭취되고 나머지는 몸밖으로 배출되서 안전해요. 그래서 소변도 완전 노란색으로 변하는 거죠. 이렇게 3달동안 좋은 영양제를 섭취할 수 있어서 너무 좋았어요. 그리고 영양제를 휴대하고 다닐 수 있도록 알약 통까지 같이 보내주셔서 좀 더 수월하게 영양제를 들고다닐 수 있어서 좋았어요. 몸이 자주 피로하고 피곤하다고 생각이 자주 들면 비타민B를 섭취해보세요.
더보기
상세보기
상세보기
상세보기
상세보기",2018.09.02,5,곰곰쓰
17,6511605641ecef914dbd1623,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 맛 보통이에요 유통기한 기한이 넉넉해요
제가 요식업 종사자라서 오전에 출근해서 늦은 밤까지 근무를 하는데요. 밥도 제대로 못먹기 일수고 해서 약(비타민제), 같은 걸 복용하는 편입니다. 이번에 11번가 체험단에 선정되어 브리오 비티민B 컴플렉스 150을 선택해 받았는데요. 먼저 포장을 열자마자 신뢰감 업. 상자를 열자마자 믿음으로 업. 깨알같은 알약 상자도 귀여운데요. 역시 무엇보다 메인 사진에 있는 것처럼 유통기간 매우 엄청 깁니다. 알약을 톡톡 따서 냄새를 맡아보니 킁킁~ 역시 비타민제 느낌. 물론 씹어먹긴 그렇지만... 다소 알약의 크기? 목넘김이 꺼끄러울수 있으니 물은 충분히 마시는 게 좋은 것 같습니다. 리뷰가 늦어진 이유는 일주일 정도 복용하고 효과를 말하고 싶어서 였는데요, 확실히 소변 색깔은 노랗습니다.ㅎㅎ 피로도도 조금은 줄어든 느낌? 눈도 다소 피곤함이 덜하는 것 같고... 뭐니뭐니해도 스트레스를 받지 않았으면 하는데 그건 차츰 나아지겠지요? 꾸준히 먹어보고 개선이 계속된다면 구매 의사 130%이상입니다. 좋은 제품 감사드립니다.
더보기
상세보기
상세보기
상세보기
상세보기",2018.08.30,5,냥이아빠
18,6511605641ecef914dbd1624,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 맛 보통이에요 유통기한 기한이 넉넉해요
고함량이라는 단어에 끌려서 체험제품으로 선택했습니다. 약 크기가 좀 있어서 물을 적게 마시면 약냄새에 취하네요. 비타오백 압축해놓은 듯한 냄새여서 역하지는 않지만 그렇다고 즐겨 맡을 정도는 아니니 참고하시길. 일주일 먹었는데 낮잠을 안자는것이 효과가 있는것도 같습니다. 비타민은 석달은 먹어봐야 진가를 알기에 90정인 점도 맘에 듭니다. 낱알 포장이라 여행갈때 편할텐데도 따로 약통을 넣어주신 여력
상세보기
상세보기
상세보기",2018.08.25,5,헤로
19,6511605641ecef914dbd1625,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 성능 성능이 뛰어나요 유통기한 기한이 넉넉해요
입에 구내염을 기본 10개씩 달고사는데 이거먹고 싹 나았습니다 피로도 덜하고 비타민b는 지금까지 어느회사든 다 먹어봤는데  효과 제일좋습니다 비싸도 그 값을하네요 
강추합니다
상세보기
상세보기
상세보기
상세보기",2019.08.17,5,skae***
20,6511605641ecef914dbd1626,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 맛 보통이에요 유통기한 기한이 넉넉해요
직장 생활하면서 늘 만성 피로와 스트레스를 달고 살고 가끔씩 피곤하면 입술 옆이 갈라지고 부풀어 고생하는 남편을 위해서 ~~ 이번에 체험단에서 선택한 브리오 비타민 B복합체~~ 계속 종합비타민과 오메가3는 먹고 있는데 따로 비타민 B군 복합체는 처음으로 먹어 보네요~~~ 일단, 한 2주 먹어 보니 금방 큰 변화는 모르겠지만 피로는 좀 덜하다네요~~ 그리고 소변색이 많이 노랗다고 하는 걸 보면 고함량이 맞긴 맞나 보구요~~ㅋ 그래서 걱정되어 좀 찾아보니 비타민B군은 수용성 비타민이어서 필요량 이상은 소변으로 배출되어 괜찮다고 하네요~~ <비타민 B 복합체> 세포의 물질대사를 돕는 조효소 역할을 함. 1)물질 대사 기능의 증진 및 보조 2)피부 및 근육 조직의 유지 3)면역 및 신경 작용 증진 4)혈구 및 세포성장 5)암예방 <총평> 스트레스가 많고 신경을 많이 써야 하는 직업군, 수험생, 노약자, 임산부(엽산함유)등 평상시 피로를 많이 느끼는 사람들이 복용하면 좋을 듯 싶네요. 그 전부터 브리오 제품에 대한 인지도와 믿음이 있어서 그런지 이 제품도 상당히 마음에 듭니다~~~ 진공 개별 포장되어 위생적이면서도 휴대하기에 편하고~~ 알약 크기는 오메가3보다는 작아 삼키기에 나쁘지 않고~~ 유통 기한도 넉넉하고~~ (21년 3월27일까지) 배송도 빠르고~~~ 당연히 재구매 의사 있는 좋은 건강보조식품 이라고 생각됩니다~~~^^
더보기
상세보기
상세보기
상세보기
상세보기",2018.09.01,5,키키
21,6511605641ecef914dbd1627,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 성능 성능이 뛰어나요 유통기한 보통이에요
나이들면서 피곤함을 느끼고 영양제의 힘을 빌려서라도 관리에들어감에있어 비타민 비는 필수라고 생각해 먹기시작합니다
피로회복등 성능은 좋은 것 같습니다
꾸준히 먹으려고합니다
개별포장 휴대하기도좋네요


상세보기",2022.06.15,5,ddon*****
22,6511605641ecef914dbd1628,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 성능 성능이 뛰어나요 유통기한 기한이 넉넉해요
배송도 빠르고 약도 피곤하지 않게 해 줘서 좋아요
상세보기",2021.10.19,5,luck*******
23,6511605641ecef914dbd1629,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 성능 성능이 뛰어나요 유통기한 기한이 넉넉해요
브리오 제품 항상 이용하고 먹는데 피로회복에 도움이 된다고 해서 이제품은 첫주문했습니다.

항상 칼슘제랑 비타민 먹었는데 이제품도 컨디션 회복에 도움이 많이 될꺼같습니다.

포장도 항상 꼼꼼하시구 고객응대및 제품이 항상 믿음과 신뢰가 가서 좋네요

다음에도 꼭 재주문해야겠어요
더보기
상세보기
상세보기
상세보기
상세보기
더보기",2021.04.16,5,재간둥이
24,6511605641ecef914dbd162a,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 보통이에요 유통기한 기한이 넉넉해요
배송은 보통인거같구여 잘받았어요~ 아직 한번도 안먹어 봐서 모르겠지만 좋겠죠..?ㅎㅎ 비타민 낱개로 뜯어서 약통에 보관하려햇는데 잘 안뜯어져요 가위로 잘라야 정도네요ㅠ 사은품 받은 약통 불량이네요.. 쓰지 못하고 버려야할듯.. 사은품은 상태확인 안하고 그냥 보내주나보네요ㅠㅠ 사은품도 검수하고 보내주면 좋겠네요!
상세보기
상세보기
상세보기",2018.06.17,3,gksg*******
25,6511605641ecef914dbd162b,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 맛 보통이에요 유통기한 기한이 넉넉해요
비타민을 먹고 있지만 비타민B군 종류가 다양하지않아서 선택하게된 브리오 비타민B 컴플렉스 150~어차피 수용성이라 필요한만큼만 흡수되고 나머진 쉬~~로 배출되기때문에 과다섭취될 이유가 없어 좋구요~하루 1정 복용이지만 알약을 반으로 자를수있게 해놓은점~고로 아침저녁 나눠서 먹으면 흡수면에서 좋다는 전문의 말대로 먹을수있는 고함량이라 맘에 듭니다.포장도 깔끔~배송도 빠르고 만성피로,활력을 줄수있는 영양제이니만큼 꾸준히 복용해보면 진가를 알수있을듯하네요.
상세보기
상세보기
상세보기
상세보기",2018.08.20,4,MohicanGene
26,6511605641ecef914dbd162c,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 성능 성능이 뛰어나요 유통기한 기한이 넉넉해요
좋은상품이라 믿고 또 시켜봅니다
상세보기",2022.05.26,5,Asap
27,6511605641ecef914dbd162d,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 성능 성능이 뛰어나요 유통기한 기한이 넉넉해요
일단 아직 영양제 먹은지 얼마안되서 효과는 잘모르겠지만 다른 브리오 영양제를 먹고 있어서 추가로 구매했네요..그리고 비타민제라서인지 소변색깔이 노란색이라서 내가 비타민제 먹고있구나하는 느낌은 드네요..다먹고나면 또 구매할께요~~^^
상세보기",2019.08.29,5,jaud*****
28,6511605641ecef914dbd162e,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 성능 성능이 뛰어나요 유통기한 기한이 넉넉해요
매달 신청하면 빠르게 배송되네요. 
처음에는 신랑이 넘 피곤해서 병원가서 처방받아 비타민 B를 먹었는데 요즘은 찾아먹게되네요. 
다른 비타민B보다 함량이 높아서 항상 찾게되는 것같아요. 
이번엔 치약도 주셨네요~감사합니다 .^^
상세보기",2020.04.17,5,lph7*****
29,6511605641ecef914dbd162f,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 맛 보통이에요 유통기한 기한이 넉넉해요
잘모를때는 비타민씨만 먹었는데 비타민 비군도 같이 섭취해야한다는걸 알게된후로는 신경써서 먹으려해요 아이가 알약을 잘 안먹으려해서 발포비타민이나 씹어먹는 비타민등등 여러종류로 사먹는편이에요 브리오는 알약이 크지만 반으로 쪼갤수 있게 되어있고 고용량인지라 귀찮지만 집에있던 비타민씨 반,브리오 반씩 잘라 아침저녁으로 먹고 있어요 비타민은 초과복용분은 소변으로 배출되는데 한알씩 복용했을때는 소변이 샛노랗더니 반알씩 복용하니 연노랑인색으로 확인!!! 아침저녁으로 복용하는것이 체내 흡수량이 많아지겠죠 타블렛도 진공포장이라 오래두어도 변질되지 않아 안심되요 비타민 오래되면 녹고 누렇게 변색됩니다 원래 판매 잘되는 인기상품인것 같은데 가격이 조금만 저렴해지면 좋겠네요 집에있는 비타민씨 다 먹으면 브리오 비타민씨 구입해서 먹어봐야겠어요
더보기
상세보기
상세보기
상세보기",2018.09.02,4,basi***
30,6511605641ecef914dbd1630,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 성능 성능이 뛰어나요 유통기한 기한이 넉넉해요
몸이 너무 피곤하고 구내염도 자주 생겨서 고용량으로 된 비타민 B군을 알아 보다가 브리오 제품이 괜찮다고 해서 구매를 하게 되었습니다. CJ대한통운 통해 빠르게 잘 도착했고 포장도 꼼꼼하게 해서 보내 주셨네요 사은품으로 온 휴대 용기도 잘 쓰겠습니다. 참고로 유통기한은 2022년 09월 17일 까지네요 개별 포장이라서 좋고 섭취 시 크게 불편함은 없습니다. 꾸준히 챙겨 먹고 다시 구매하러 올게요 :)
상세보기
상세보기
상세보기",2020.06.28,5,Hoonee
31,6511605641ecef914dbd1631,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 맛 보통이에요 유통기한 기한이 넉넉해요
원래 비타민B 컴플렉스 먹는데 임시로 제품이 바뀐듯하네요 영양성분보니 괜찮은거같아서 먹어볼까합니나 유통기한길고 한통에 60알 두달분 들어있네요
상세보기
상세보기",2018.02.23,5,fink****
32,6511605641ecef914dbd1632,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 성능 성능이 뛰어나요 유통기한 기한이 넉넉해요
택배배송 문자받고 나갓더니 현관문앞에 왠 티슈각이 잇나햇어요ㅎ  뭐지저건?하고보니 비타민 ㅋ
날이 갑자기 더워서인지 요즘들어 부쩍 남편이 피곤해하는거 같아서 소문듣고 주문햇어요ㆍ 
2개셋트 주문하려다 우선 먹어보고 또 구매하려고요^^
자주피곤해하고 입술안쪽에 구내염도 자주생겨하는데
먹어보고 효과잇엇으면 좋겟어요~
매일매일 잘챙겨 먹이겟습니다ㅎ
상세보기
상세보기
상세보기
상세보기
더보기",2021.07.13,5,youn********
33,6511605641ecef914dbd1633,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 성능 성능이 뛰어나요 유통기한 기한이 넉넉해요
피로가 쉽게 쌓이는 편이고, 매년 이맘때쯤이면  입술포진도 자주 생겨서  구매했어요. 개별포장 되어 있어서  휴대하기도 좋을 거 같아 남편도 잘 챙겨 먹을 수 있겠더라구요. 함량도 많아서 효과보면 부모님께도 이걸로 사드릴까싶어요.
상세보기",2020.05.03,5,acti*****
34,6511605641ecef914dbd1634,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 성능 성능이 뛰어나요 유통기한 보통이에요
아직 효과는 모르겠어요 더 복용 해봐야겠죠
좋으면 재구매 할께요
상세보기",2022.04.08,4,♡마누라조하♡
35,6511605641ecef914dbd1635,브리오 비타민B 컴플렉스 맥스 / 고함량 비타민B군 피로회복제 종합영양제 / 비오틴 엽산 판토텐산 B12,"배송 빨라요 성능 성능이 뛰어나요 유통기한 보통이에요
아직 효과는 모르겠어요 더 복용 해봐야겠죠
좋으면 재구매 할께요
상세보기",2022.04.08,4,♡마누라조하♡
