,_id,product_name,review_date,review_content,review_star,review_writer
10,6510dc69ee76c02d1fd0ba56,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.09.19,"밀크씨슬은 단일 성분이 좋다고해서
고려은단 밀크씨슬 일 년째 남편이랑 챙겨먹고 있어요.
저렴한 밀크씨슬은 비타민이랑 혼합된 게 대부분이더라고요.

가격도 부담스럽지않고
알도 크지않아서 챙겨 먹기 편해요.",5,oCHANELo 
11,6510dc69ee76c02d1fd0ba57,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.08.06,"재구매입니다
영양제라 바로 효과가 눈에 보이는게 아니라 꾸준히 먹고 있습니다
술을 좋아라 하고 영양제도 많이 먹어서 간이 무리하고 있는데 간이 건강해지길 바라며 계속 먹을꺼예여",5,윤*숙 
12,6510dc69ee76c02d1fd0ba58,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.09.01,평소 음주 자주하고 요즘 스트레스 안받을수가 없잖아요~ 기분의 영향을 제일 많이 받는것이 간이므로 슬슬 챙겨먹을라구요~~ 여러제품 비교해보다가 고려은단 믿고 구매합니다..,5,최*옥 
13,6510dc69ee76c02d1fd0ba59,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.09.07,배송도빠르고 제품도맘에들어요 싸게잘샀고요 맛있게먹을게요 좋아요,4,진*모 
14,6510dc69ee76c02d1fd0ba5a,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 2개",2021.01.09,"아침에 먹는 영양제에 종합비타민이 있어서
밀크시슬만 100% 인 것으로 선택했습니다.
신랑이랑 같이 먹을려고 샀어요..(지방간있음)
야근이 잦아서 피로해 하고 술을 조금만 마셔도
토하는게 간에 도움을 줄수있는것을 찾아봤어요

상품 표시란에 이렇게 써있어요.
""간 건강에 도움을 주는 밀크실리마린 130mg 으로 식약처 기준 1일 섭취량 100% 충족"" 입니다.
효과 가 있다는 거죠~~~

저도 다이어트 를 위해 운동을 하고있지만
근복적으로 해결이 안되는 피로감이 있어요.
잠을 많이 잔다고 해결되진 않더라구요.
수시로 체하기도 하고..토하는일이 잦구요.
(저도 지방간...병원에서 밀가루음식섭취 때문이라고...)

컨디션 조절과 피로감 해소 위해 간이 문제 인듯 싶어 구매 했습니다.
삼킬때 알약 사이즈가 작고 매끄러워서 잘 넘어갑니다.
우선 먹는데 불편함이 없으니 잘챙겨 먹을것같구요.
이틀 먹었는데 한결 활기차진 기분입니다^^",5,김*미 
15,6510dc69ee76c02d1fd0ba5b,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 1개",2023.08.17,남편이 밀크씨슬은 꼭 챙겨먹는데 이번에는 바꿔보려고 주문했어요. 효과있음 좋겠네요,5,권*선 
16,6510dc69ee76c02d1fd0ba5c,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.06.10,"밀크씨슬이 간세포를 재생시키고 간의 회복을 돕는데 굉장히 좋대서 잦은 음주와 스트레스로 피로감을 많이 느끼는 남편과 함께 1년 가까이 복용하고 있어요.
사실, 저도 남편도 효과는 잘 모르겠지만..
피로, 스트레스, 음주로 상한 간 회복에 좋다고하고
가격도 저렴해서 계속 챙길 생각이예요.
다른 상품은 밀크씨슬과 비타민 복합성분인게 많던데 단일성분이 좋대서 고려은단 퓨어 밀크씨슬 선택했어요.
그리고 무엇보다
건강기능식품마크가 있어 믿고 구입합니다.",5,oCHANELo 
17,6510dc69ee76c02d1fd0ba5d,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.08.19,"고려은단이라 믿고샀어요
천연성분이 많이 들어있다고하네요",4,심*옥 
18,6510dc69ee76c02d1fd0ba5e,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.05.06,"여태 캐맥 자주 마시는 아들, 피곤해하는 남편이 ㅇㅌㅁ 밀크씨슬을 챙겨먹고 있었어요.
그게 가격대가 좀돼서 둘이 먹을라니 부담이 돼서 고려은단꺼를 찾아보니,
가격대가 좀 낮긴한데 그 차이가
ㅇㅌㅁ꺼가 비타민B군이 더 첨가돼 있더라구요.

그래서 고려은단 B영양제랑 같이 먹으려고 구매했어요.
아직 먹고 있던걸 먹는중이라 개봉은 안했지만
좋으리라 믿고 구매했어요.

밀크씨슬은 첨에 아들이 사달라고 해서 구매하게 됐구요,
저도 피곤할때 한알씩 먹으면 피로감이 덜하던데 이거도 괴안아야될텐데....",5,정*례 
19,6510dc69ee76c02d1fd0ba5f,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 1개",2023.07.22,"고려은단. 밀크씨슬. 점점좋아져서
재구매하였습니다.
또 구매할게요.",5,한*석 
20,6510dc69ee76c02d1fd0ba60,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.02.11,"밀크씨슬이 간독성으로부터 보호하는 효능이 있어서 지방간에 좋다해서 구입하게되었고.. 타사 상품중에 더 저렴한 것도 있었지만.. 복합성분이라 고려은단 밀크씨슬을 선택하게 되었어요.

밀크씨슬은
간기능 개선
당뇨 예방
피로 회복
숙취 해소에 좋으나~
대표적인 부작용으로는
두드러기
구토
소화불량
피부염등이 생길 수 있으니
이런 증상이 생기면 복용을 멈추어야 한대요~

고려은단에서 만들어 믿을 수 있고
식약처 기능성인증을 받은 원료로
6개월분에 3만원대로 가격 부담도없고
알도 작아 먹기 힘들지않으니
모두 챙겨드시고 간건강 챙기세요.",5,oCHANELo 
21,6510dc69ee76c02d1fd0ba61,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.07.17,"종근당꺼 먹다가 이번에 유재석씨 믿고 갈아 타 봅니다요ㅋ 사실 밀크씨슬 먹고, 딱히 몸의 변화는 그닥 느낀거 없거든요ㅎ 이거 먹고, 뭔가 변화가 생기길바라며...ㅎㅎ",5,이*영 
22,6510dc69ee76c02d1fd0ba62,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.07.12,"일단 잘 받았어요..

캡슐이 잘 작아서 목넘김이 좋아요

한알 먹었는데 벌써 피곤이 덜 한 느낌이 드네요..

재구매 의향이 있어요",5,서동찬 
23,6510dc69ee76c02d1fd0ba63,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 1개",2023.05.04,"도움이 될까해서 구입했습니다 체중감량을하면 수치가 돌아

온다는데 감량하는게 쉬운가요?ㅋ 그래서 감량하는시간이 오래걸

릴껄 생각해서 그동안 간을 보호해보려고 구매했습니다 오랫동안

간을 방치해놓은것같아 간에게도 미안하고요ㅎ간도 얼마나 피곤

하겠어요ㅎ 육중한몸을 위해 일을 하려면요ㅋ 일단 두달분

먹어보고 피로감이 덜하면 재구매하려고요",5,오*경 
24,6510dc69ee76c02d1fd0ba64,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 2개",2023.05.12,"2번째 구매합니다..

너무 피곤함을 느껴서 먹기 시작했는데

2달 꾸준히 복용하고

떨어져서 재구매합니다~

지금까지는 효과가 있는지는 잘모르겠어요..

안먹는것보단 나겠지요~

괜시리 먹다가 안먹을려니 불안해서 다시 복용하는걸로ㅎ

저녁에 자기전에 복용해요..

목넘김 괜찮아요~^^",5,홍*민 
25,6510dc69ee76c02d1fd0ba65,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 2개",2023.01.04,"고려은단 비타민 챙겨먹는데

요즘 피곤함을 많이느끼는차에

밀크씨슬이 좋다고해서 검색해보니

종류도많고 가격차이도 많이 나더라구요~

2일 복용하니 아직 효과는 모르겠지만

꾸준히 먹다보면

안먹는거보단 나을꺼같아 복용할려고합니다

알은 생각보다 크지만 목넘김은 괜찮네요..",5,홍*민 
26,6510dc69ee76c02d1fd0ba66,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 1개",2022.10.27,"영양제도 잠시 쉬었다 먹어주라길래 보름정도 쉬었다 재구입했어요.
고려은단 밀크씨슬이 부재료없이 순수추출물만 들어있어서 이것만 먹고있어요.
다른 영양제에도 들어있는 부재료와 중복섭취되면 과잉될까봐서요.
그리고 믿고먹는 고려은단 이잖아요.
오메가3도 먹고 있어요 ㅎㅎ",5,알랍쿠땡 
27,6510dc69ee76c02d1fd0ba67,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.04.28,"밀크씨슬 간 땜 계속먹는데
낱개포장이라서 좋네요ᆢ
휴대용 케이스도 주시구요~
또 올게요~",5,신비론 
28,6510dc69ee76c02d1fd0ba68,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 1개",2023.03.26,"모델 찐팬이라
건강식품 고려은단으로 먹고있는데
이리 좋은 영양제 있는거 몰랐어요
오늘 부터 먹기 시작 좋은효과
있길 바래요

오늘 병원가서 당 검사했는데
95가 나왔어요 항상 110~120
나왔고 병원에서 당수치가 높다고 위험
단계라 했는데 ~~
당 에도 도움이 된다는 리뷰 보고
설마 했는데 ㅋㅋ
꾸준하게 잘 먹어볼께요 감사합니다",5,노*숙 
29,6510dc69ee76c02d1fd0ba69,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 2개",2023.04.05,"영양제를 참 좋아해서 많이 챙겨먹는데 간에 부담이 될것같아 간에도 좋은 영양제를 구매했습니다
.....라는 이유도 있지만, 술을 끊을수가 없어여ㅋ
그래서 구매하였습니다
효과는 잘 모르겠어요
근데 안먹으면 간이 섭섭해 할꺼 같으니 계속 챙겨먹을라구요",5,윤*숙 
30,6510dc69ee76c02d1fd0ba6a,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.06.17,"밀크시슬ᆢ
먹어야한다는데ᆢ나름 알아보고
주문했습니다~좋아요~",5,신비론 
31,6510dc69ee76c02d1fd0ba6b,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.06.13,"술을 자주마시는 남편이 간장약을 사달라하네요 고민하다가 구매하게 되었어요
먹어보고 좋다하면 재구매하겠어요",5,김* 
32,6510dc69ee76c02d1fd0ba6c,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.06.24,"고려은단꺼 종합비타민, 비타민C 먹고있는데...
밀크시슬도 구매했습니다...!!!",5,신*호 
33,6510dc69ee76c02d1fd0ba6d,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 2개",2022.08.23,"1년 이상 여러번 재구매해서 먹어 보고 후기 남깁니다.
일단 알이 작아서 선택했는데 역시나 물 한모금에도 잘 넘어 갑니다.
그리고 1일 1회 복용이라는 큰 장점이 있습니다.
타 사(GN*)의 밀크씨슬을 장기 복용 하다가 갈아 탔는데
아침에 일어나서 피로감이 확실히 줄었습니다.
술을 자주 마셔서 정말 하루도 빼먹지 않고 복용하는데
간건강에 큰 도움이 됩니다. (건강검진 시 간에 이상 없음)
가격대비 만족도가 높아 앞으로 계속 구매 할 예정입니다",5,끌리임 
34,6510dc69ee76c02d1fd0ba6e,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 1개",2022.11.24,"몸이 훨씬 가벼운걸 느껴요.
먹은지 20일정도 된 현재 예전과 다르게 피곤은 덜하고 몸이 가볍네요.
전 간이 나빠서 간약을 먹지만 밀크씨슬이 너무 흔해서 효과를 불신하며 발병한지 20년이 훌쩍 지난 현재에 처음 먹어 봅니다.
이렇게 먹고 바로 효과를 볼줄 알았다면 진작에 복용을 서둘렀을텐데......ㅉㅉ
그래도 항원?항체?는 안생기겠지만 아무튼지 먹어보겠습니다.
좋은 것 같아요~.",5,가뿐 
35,6510dc69ee76c02d1fd0ba6f,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.04.26,잠을 못자고ㅠ컨디션 안좋을때만 먹고 있어여 그때마다 참 좋다 이렇게 생각하고 있어요 부모님과함께 먹어 간수치 건강검진때 정상나왔습니다,5,남*우 
36,6510dc69ee76c02d1fd0ba70,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2021.10.30,"지인분께서 환갑이시라 선물로 뭐가좋을까 생각하다 좋은템을
발견했어요~
간에 좋은 도움이 되시길 바라면서 선물해드림요~
고려은단 하면 모델부터 믿음이 가니 좋을꺼라 생각합니다!
좋아하시길 바라면서~~~~~♥",5,토끼코 
37,6510dc69ee76c02d1fd0ba71,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.05.05,먹어보고 후기 올리겠습니다 빨리 좋아졌으면 좋겠습니다 너무 피곤라고 무기력하고 자도자도 졸리고해서 구매 하게 되었습니다,5,이*선 
38,6510dc69ee76c02d1fd0ba72,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.05.29,"아직은 사실 잘모르겠어요
3개월 먹어보고 다시 리뷰남기겠습니다",4,양*연 
39,6510dc69ee76c02d1fd0ba73,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.06.02,아직이틀 머거서 자세한건모르겠고 타사보다 저렴해서좋아요,5,이*욱 
40,6510dc69ee76c02d1fd0ba74,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 1개",2021.11.02,"믿고먹는 고려은단
크기가 크지않아 목넘김도 좋고 술담배도 안하는데 지방간이 있대서 우루소데옥시콜산이랑 같이 먹고있어요.
밀크씨슬만 함유된 제품이라 전 더 좋아합니다.",5,알랍쿠땡 
41,6510dc69ee76c02d1fd0ba75,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 2개",2021.04.27,"신랑 챙겨줄라고 주문했어요
많은 제품이 있었지만 고려은단이라 안심하고 시켜봤어요
선물종이백도 오고 포장도 꼼꼼해요
아직 먹어보진 않았지만 꽤괜찮을꺼 같아요~",5,한*영 
42,6510dc69ee76c02d1fd0ba76,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.03.24,고려은단 밀크씨슬은 이전부터 꾸준히 복용중입니다. 목넘김이 수월할정도로 적당한 크기에 가격도 만족스러워서 재구매합니다.,4,권*환 
43,6510dc69ee76c02d1fd0ba77,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2023.04.27,"전 당 쪽으로 효과를 보고있어
지인한태 소개 대신 구매 해드렸어요
그분도 저 처럼 좋은효과 있길 바라며
고려은단 번창 꾸팡도 번창 하세요",5,노*숙 
44,6510dc69ee76c02d1fd0ba78,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 1개",2023.05.18,먹는 영양제가 너무 많아서 간을 보호하려고 영양제를 또 구입하게 되었네요~,5,오*나 
45,6510dc69ee76c02d1fd0ba79,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 1개",2022.06.28,"먹던게 떨어져서 급히 재주문했어요.
고려은단에서 밀크씨슬 나온거 안뒤로 계속 이것만 먹고있습니다.
다른 부재료없이 순수 실리마린만 딱 들어있어 중복섭취 될 일도 없고 믿을수 있는 고려은단이라 늘 믿고 주문합니다.
이거랑 우르소데옥시콜산 1알씩 같이 먹어주면 더 좋대서 그렇게 섭취하고 있어요.
내 간은 소중하니까요~^^",5,알랍쿠땡 
46,6510dc69ee76c02d1fd0ba7a,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 2개",2021.02.07,"애주가라 밀크시슬은 꾸준히 복용합니다
근데 나이도 한살씩더먹다보니
먹는 영양보조제들이 많아지는거에요 ㅜ

그래서 검색하다 고려은단꺼로 요번에 바꿔봤죠~~

근데 요고..효과가 넘 좋은거있죠 ㅋ
다른데꺼 먹을때보다 술이 안취해여..ㅎㅎ

앞으로는 이 밀크씨쓸로 결정... 50프로 할인두해줘서 좋아여",5,김*희 
47,6510dc69ee76c02d1fd0ba7b,"고려은단 퓨어 밀크씨슬 60캡슐, 60정, 3개",2022.12.16,"피로감 때문에 먹었는데 이틀째부터 효과가 좋아 안맞음ㅋ
불면증 때문에 수면안정제를 매일 자기전에 먹는데
내성이 두배이상 상승.....

이거 안먹으니 .. 안정제 복용량 원상복귀됨
피로감도 원상복귀됨 ㅜ

효과는 있는듯 합니다 ~
다만 저처럼 불면증에 안정제를 드시면 비추입니다",5,김*훈 
